t,pos,reward,action,layer_outputs
988,-23.17705309389607,-23.17705309389607,-1,"[-0.5065799355506897, 0.4931614398956299, 0.49324217438697815, -0.5065799355506897, -0.5065799355506897, -0.5065799355506897]"
989,-22.865816011587427,-22.865816011587427,1,"[0.5000012516975403, -0.49999871850013733, -0.49999871850013733, 0.5000012516975403, 0.5000012516975403, -0.49990367889404297]"
990,-23.158305238182354,-23.158305238182354,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
991,-22.849048593939518,-22.849048593939518,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
992,-23.116789679353715,-23.116789679353715,-1,"[-0.5065793395042419, -0.5065793395042419, 0.49321022629737854, -0.5065793395042419, -0.5065793395042419, 0.4932428002357483]"
993,-22.827740067199684,-22.827740067199684,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
994,-23.12606421419348,-23.12606421419348,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
995,-22.822705745494414,-22.822705745494414,1,"[0.512607216835022, 0.512607216835022, 0.512607216835022, 0.48232802748680115, 0.512607216835022, -0.48672327399253845]"
996,-23.143185999692115,-23.143185999692115,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
997,-22.876457782716013,-22.876457782716013,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, -0.48630136251449585]"
998,-23.17337945375023,-23.17337945375023,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
999,-22.907173669300963,-22.907173669300963,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, -0.4932432472705841]"
1000,-23.227616887872262,-23.227616887872262,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, 0.4932432472705841]"
1001,-23.50461321445623,-23.50461321445623,-1,"[-0.5, 0.5, 0.5, -0.5, 0.5, -0.5]"
1002,-23.206285601940625,-23.206285601940625,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1003,-23.513543163561827,-23.513543163561827,-1,"[-0.5, 0.5, 0.5, -0.5, 0.5, -0.5]"
1004,-23.207323872407716,-23.207323872407716,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1005,-23.481436548813097,-23.481436548813097,-1,"[-0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285]"
1006,-23.152036446115876,-23.152036446115876,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1007,-23.440166755930527,-23.440166755930527,-1,"[-0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285]"
1008,-23.135421057807427,-23.135421057807427,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1009,-23.423701740445996,-23.423701740445996,-1,"[-0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285]"
1010,-23.114693817461948,-23.114693817461948,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1011,-23.404320791637048,-23.404320791637048,-1,"[-0.5129868388175964, -0.5129737257957458, 0.48630157113075256, -0.5129868388175964, -0.5129868388175964, -0.5129868388175964]"
1012,-23.093161651939944,-23.093161651939944,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.49324315786361694]"
1013,-23.404041422974732,-23.404041422974732,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1014,-23.101170359236686,-23.101170359236686,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1015,-23.406991323072887,-23.406991323072887,-1,"[-0.512986958026886, -0.512986958026886, -0.5129818320274353, -0.512986958026886, -0.512986958026886, 0.486301451921463]"
1016,-23.10991148914876,-23.10991148914876,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, -0.48630136251449585]"
1017,-23.405620773641083,-23.405620773641083,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1018,-23.026912472199403,-23.026912472199403,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, -0.48630136251449585]"
1019,-23.33366733638094,-23.33366733638094,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1020,-23.050018135157764,-23.050018135157764,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129850506782532, 0.5129870176315308, -0.4863014221191406]"
1021,-23.354627450393085,-23.354627450393085,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1022,-23.036308539450705,-23.036308539450705,1,"[0.506576418876648, 0.5065788626670837, 0.5065788626670837, -0.4932432770729065, 0.5065788626670837, -0.4932432770729065]"
1023,-23.34620472885884,-23.34620472885884,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, 0.4932432472705841]"
1024,-23.61746135985851,-23.61746135985851,-1,"[-0.5, 0.5, 0.5, -0.5, 0.5, -0.5]"
1025,-23.292275859910035,-23.292275859910035,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1026,-23.591634253738043,-23.591634253738043,-1,"[-0.5000132918357849, 0.4999867379665375, 0.4999867379665375, -0.5000132918357849, 0.4989889860153198, -0.5000132918357849]"
1027,-23.309774222039472,-23.309774222039472,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1028,-23.625914749628787,-23.625914749628787,-1,"[-0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285]"
1029,-23.319789042954458,-23.319789042954458,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1030,-23.58797878122488,-23.58797878122488,-1,"[-0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285]"
1031,-23.285215963286188,-23.285215963286188,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1032,-23.580991156220193,-23.580991156220193,-1,"[-0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285]"
1033,-23.262524867466393,-23.262524867466393,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1034,-23.55441402466277,-23.55441402466277,-1,"[-0.5129870176315308, -0.5129870176315308, 0.48630136251449585, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308]"
1035,-23.28423407272006,-23.28423407272006,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1036,-23.586978927809326,-23.586978927809326,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432174682617, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1037,-23.296397291241597,-23.296397291241597,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1038,-23.62361651678997,-23.62361651678997,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1039,-23.31566314710579,-23.31566314710579,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, -0.48630136251449585]"
1040,-23.587797031373338,-23.587797031373338,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1041,-23.33086218422171,-23.33086218422171,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, -0.48630136251449585]"
1042,-23.609824344399442,-23.609824344399442,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1043,-23.314394214321993,-23.314394214321993,1,"[0.5129868388175964, 0.5129868388175964, 0.5129868388175964, 0.5129756331443787, 0.5129868388175964, -0.4863015413284302]"
1044,-23.615111497364435,-23.615111497364435,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1045,-23.31910208175568,-23.31910208175568,1,"[0.5065058469772339, 0.5065779685974121, 0.5065779685974121, -0.4932442605495453, 0.5065779685974121, -0.4932442605495453]"
1046,-23.630738608557255,-23.630738608557255,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, 0.4932432472705841]"
1047,-23.92951178231597,-23.92951178231597,-1,"[-0.5, 0.5, 0.5, -0.5, 0.5, -0.5]"
1048,-23.630282071396056,-23.630282071396056,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1049,-23.890150569157424,-23.890150569157424,-1,"[-0.5000171065330505, 0.4999828636646271, 0.4999828636646271, -0.5000171065330505, 0.49869585037231445, -0.5000171065330505]"
1050,-23.587619748303197,-23.587619748303197,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1051,-23.905761602694607,-23.905761602694607,-1,"[-0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285]"
1052,-23.598914078591655,-23.598914078591655,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1053,-23.89841561322713,-23.89841561322713,-1,"[-0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285]"
1054,-23.6049228000348,-23.6049228000348,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1055,-23.90104693230066,-23.90104693230066,-1,"[-0.5065789818763733, 0.4932408332824707, 0.4932432174682617, -0.5065789818763733, -0.5065789818763733, -0.5065789818763733]"
1056,-23.599197280788914,-23.599197280788914,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1057,-23.8757892111242,-23.8757892111242,-1,"[-0.5129870176315308, -0.5129870176315308, 0.48630136251449585, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308]"
1058,-23.590195032567404,-23.590195032567404,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432174682617, 0.5065789222717285, 0.5065789222717285, -0.4932430386543274]"
1059,-23.859714482126318,-23.859714482126318,-1,"[-0.5065791606903076, -0.5065791606903076, 0.49322542548179626, -0.5065791606903076, -0.5065791606903076, 0.493243008852005]"
1060,-23.569342335660412,-23.569342335660412,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1061,-23.82688644827834,-23.82688644827834,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1062,-23.519750051022804,-23.519750051022804,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, -0.48630136251449585]"
1063,-23.828351155027825,-23.828351155027825,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1064,-23.538108018421656,-23.538108018421656,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, -0.48630136251449585]"
1065,-23.83503650793215,-23.83503650793215,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1066,-23.518406859395256,-23.518406859395256,1,"[0.512986958026886, 0.512986958026886, 0.512986958026886, 0.5129842758178711, 0.512986958026886, -0.4863014221191406]"
1067,-23.809485677808198,-23.809485677808198,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1068,-23.494425723590396,-23.494425723590396,1,"[0.5065277814865112, 0.5065783262252808, 0.5065783262252808, -0.4932439625263214, 0.5065783262252808, -0.4932439625263214]"
1069,-23.779829669039596,-23.779829669039596,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, 0.4932432472705841]"
1070,-24.074350779420808,-24.074350779420808,-1,"[-0.5, 0.5, 0.5, -0.5, 0.5, -0.5]"
1071,-23.751408800658297,-23.751408800658297,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1072,-24.049982477348365,-24.049982477348365,-1,"[-0.5003155469894409, 0.49968406558036804, 0.49968406558036804, -0.5003155469894409, 0.47479477524757385, -0.5003155469894409]"
1073,-23.7469643420101,-23.7469643420101,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1074,-24.056814475897806,-24.056814475897806,-1,"[-0.5000001192092896, 0.49999988079071045, 0.49999988079071045, -0.5000001192092896, 0.49999096989631653, -0.5000001192092896]"
1075,-23.723616673974735,-23.723616673974735,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1076,-24.00996076928295,-24.00996076928295,-1,"[-0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285]"
1077,-23.683345682298043,-23.683345682298043,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1078,-24.006332588290405,-24.006332588290405,-1,"[-0.5066952705383301, 0.48373982310295105, 0.4931204915046692, -0.5066952705383301, -0.5066952705383301, -0.5066952705383301]"
1079,-23.734323595531595,-23.734323595531595,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1080,-24.078439469287723,-24.078439469287723,-1,"[-0.5129870176315308, -0.5129870176315308, 0.48630136251449585, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308]"
1081,-23.768580359989414,-23.768580359989414,1,"[0.506633996963501, 0.506633996963501, -0.4931851625442505, 0.506633996963501, 0.506633996963501, -0.4887913465499878]"
1082,-24.021759599463508,-24.021759599463508,-1,"[-0.5066196322441101, -0.5066196322441101, 0.4899604320526123, -0.5066196322441101, -0.5066196322441101, 0.4932003319263458]"
1083,-23.721293002713757,-23.721293002713757,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1084,-23.98970706598146,-23.98970706598146,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1085,-23.706192703879097,-23.706192703879097,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, -0.48630136251449585]"
1086,-24.02536511143511,-24.02536511143511,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1087,-23.711555571919558,-23.711555571919558,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, -0.48630136251449585]"
1088,-24.018370942332492,-24.018370942332492,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1089,-23.732706733072213,-23.732706733072213,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, -0.48630136251449585]"
1090,-24.01410548158203,-24.01410548158203,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585]"
1091,-23.703234044405097,-23.703234044405097,1,"[0.506578266620636, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, -0.4932432472705841]"
1092,-24.017204159536988,-24.017204159536988,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, 0.4932432472705841]"
1093,-24.313994740142455,-24.313994740142455,-1,"[-0.5, 0.5, 0.5, -0.5, 0.5, -0.5]"
1094,-24.05586552769984,-24.05586552769984,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1095,-24.377102995395468,-24.377102995395468,-1,"[-0.5, 0.5, 0.5, -0.5, 0.5, -0.5]"
1096,-24.079644825911046,-24.079644825911046,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1097,-24.425841834993072,-24.425841834993072,-1,"[-0.5, 0.5, 0.5, -0.5, 0.4999999701976776, -0.5]"
1098,-24.12619398711015,-24.12619398711015,1,"[0.5, -0.5, -0.5, 0.5, -0.5, 0.5]"
1099,-24.409611863884276,-24.409611863884276,-1,"[-0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285]"
1100,-24.10742793077839,-24.10742793077839,1,"[0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285]"
1101,-24.410340929779466,-24.410340929779466,-1,"[-0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285]"
